ID	漢字	部首	画数	音読	訓読	級
5920000	百	白	6	[ヒャク]	[]	10
4781400	町	田	7	[チョウ]	[[まち]]	10
4040100	先	儿	6	[セン]	[[さき]]	10
3678400	人	人	2	[ジン,ニン]	[[ひと]]	10
2848100	耳	耳	6	[ジ]	[[みみ]]	10
2081300	五	二	4	[ゴ]	[[いつ],[いつ,つ]]	10
923700	学	子	8	[ガク]	[[まな,ぶ]]	10
209400	一	一	1	[イチ,イツ]	[[ひと],[ひと,つ]]	10
6181200	文	文	4	[ブン,モン]	[[ふみ]]	10
5033300	天	大	4	[テン]	[[あめ],[あま]]	10
4205400	早	日	6	[ソウ,サッ]	[[はや,い],[はや,まる],[はや,める]]	10
3723800	水	水	4	[スイ]	[[みず]]	10
2916700	七	一	2	[シチ]	[[なな],[なな,つ],[なの]]	10
2117900	口	口	3	[コウ,ク]	[[くち]]	10
1184900	気	气	6	[キ,ケ]	[]	10
308000	右	口	5	[ウ,ユウ]	[[みぎ]]	10
6470400	木	木	4	[ボク,モク]	[[き],[こ]]	10
5083100	田	田	5	[デン]	[[た]]	10
4223500	草	艹	9	[ソウ]	[[くさ]]	10
3825900	正	止	5	[セイ,ショウ]	[[ただ,しい],[ただ,す],[まさ]]	10
2968300	車	車	7	[シャ]	[[くるま]]	10
2236900	校	木	10	[コウ]	[]	10
1360800	九	乙	2	[キュウ,ク]	[[ここの],[ここの,つ]]	10
315200	雨	雨	8	[ウ]	[[あめ],[あま]]	10
6505700	本	木	5	[ホン]	[[もと]]	10
5127900	土	土	3	[ド,ト]	[[つち]]	10
4335700	足	足	7	[ソク]	[[あし],[た,りる],[た,る],[た,す]]	10
3833400	生	生	5	[セイ,ショウ]	[[い,きる],[い,かす],[い,ける],[う,まれる],[う,む],[お,う],[は,える],[は,やす],[き],[なま]]	10
3028800	手	手	4	[シュ]	[[て],[た]]	10
2452500	左	工	5	[サ]	[[ひだり]]	10
1375100	休	亻	6	[キュウ]	[[やす,む],[やす,まる],[やす,める]]	10
436000	円	冂	4	[エン]	[[まる,い]]	10
6666900	名	口	6	[メイ,ミョウ]	[[な]]	10
5418000	二	二	2	[ニ]	[[ふた],[ふた,つ]]	10
4380300	村	木	7	[ソン]	[[むら]]	10
3865600	青	青	8	[セイ,ショウ]	[[あお],[あお,い]]	10
3160000	十	十	2	[ジュウ,ジッ]	[[とお],[と]]	10
2622000	三	一	3	[サン]	[[み],[み,つ],[みっ,つ]]	10
1584900	玉	玉	5	[ギョク]	[[たま]]	10
504100	王	王	4	[オウ]	[]	10
6740200	目	目	5	[モク,ボク]	[[め],[ま]]	10
5435400	日	日	4	[ニチ,ジツ]	[[ひ],[か]]	10
4474400	大	大	3	[ダイ,タイ]	[[おお],[おお,きい],[おお,いに]]	10
3945200	夕	夕	3	[セキ]	[[ゆう]]	10
3214000	出	凵	5	[シュツ,スイ]	[[で,る],[だ,す]]	10
2633600	山	山	3	[サン]	[[やま]]	10
1604700	金	金	8	[キン,コン]	[[かね],[かな]]	10
596200	音	音	9	[オン,イン]	[[おと],[ね]]	10
7104000	立	立	5	[リツ,リュウ]	[[た,つ],[た,てる]]	10
5444700	入	入	2	[ニュウ／]	[[い,る],[い,れる],[はい,る]]	10
4638500	男	田	7	[ダン,ナン]	[[おとこ]]	10
3948300	石	石	5	[セキ,シャク,コク]	[[いし]]	10
3308600	女	女	3	[ジョ,ニョ]	[[おんな],[め]]	10
2696200	子	子	3	[シ,ス]	[[こ]]	10
1680900	空	穴	8	[クウ]	[[そら],[あ,く],[あ,ける],[から]]	10
609800	下	一	3	[カ,ゲ]	[[した],[しも],[もと],[さ,げる],[さ,がる],[くだ,る],[くだ,す],[くだ,さる],[お,ろす],[お,りる]]	10
7192800	力	力	2	[リョク,リキ]	[[ちから]]	10
5481100	年	干	6	[ネン]	[[とし]]	10
4696700	竹	竹	6	[チク]	[[たけ]]	10
3955600	赤	赤	7	[セキ,シャク]	[[あか],[あか,い],[あか,らむ],[あか,らめる]]	10
3331300	小	小	3	[ショウ]	[[ちい,さい],[こ],[お]]	10
2715400	四	囗	5	[シ]	[[よ],[よ,つ],[よっ,つ],[よん]]	10
1884000	月	月	4	[ゲツ,ガツ]	[[つき]]	10
622700	火	火	4	[カ]	[[ひ],[ほ]]	10
7198600	林	木	8	[リン]	[[はやし]]	10
5607600	白	白	5	[ハク,ビャク]	[[しろ],[しら],[しろ,い]]	10
4721700	中	丨	4	[チュウ,ジュウ]	[[なか]]	10
4026200	千	十	3	[セン]	[[ち]]	10
3478400	上	一	3	[ジョウ,ショウ]	[[うえ],[うわ],[かみ],[あ,げる],[あ,がる],[のぼ,る],[のぼ,せる],[のぼ,す]]	10
2735800	糸	糸	6	[シ]	[[いと]]	10
1892600	犬	犬	4	[ケン]	[[いぬ]]	10
645600	花	艹	7	[カ]	[[はな]]	10
7380200	六	八	4	[ロク]	[[む],[む,つ],[むっ,つ],[むい]]	10
5677700	八	八	2	[ハチ]	[[や],[や,つ],[やっ,つ],[よう]]	10
4730900	虫	虫	6	[チュウ]	[[むし]]	10
4033800	川	川	3	[セン]	[[かわ]]	10
3641700	森	木	12	[シン]	[[もり]]	10
2843100	字	子	6	[ジ]	[[あざ]]	10
1896200	見	見	7	[ケン]	[[み,る],[み,える],[み,せる]]	10
838600	貝	貝	7	[]	[[かい]]	10
6531100	毎	毋	6	[マイ]	[]	9
5428500	肉	肉	6	[ニク]	[]	9
4887800	通	辶	10	[ツウ,ツ]	[[とお,る],[とお,す],[かよ,う]]	9
4135400	前	刂	9	[ゼン]	[[まえ]]	9
3516000	場	土	12	[ジョウ]	[[ば]]	9
2723600	矢	矢	5	[シ]	[[や]]	9
2156600	光	儿	6	[コウ]	[[ひか,る],[ひかり]]	9
1599300	近	辶	7	[キン]	[[ちか,い]]	9
883400	角	角	7	[カク]	[[かど],[つの]]	9
273800	引	弓	4	[イン]	[[ひ,く],[ひ,ける]]	9
6532300	妹	女	8	[マイ]	[[いもうと]]	9
5542700	馬	馬	10	[バ]	[[うま],[ま]]	9
4942000	弟	弓	7	[テイ]	[[おとうと]]	9
4176400	組	糸	11	[ソ]	[[く,む],[くみ]]	9
3535500	色	色	6	[ショク,シキ]	[[いろ]]	9
2755000	姉	女	8	[シ]	[[あね]]	9
2170900	考	耂	6	[コウ]	[[かんが,える]]	9
1750400	兄	儿	5	[ケイ]	[[あに]]	9
930400	楽	木	13	[ガク,ラク]	[[たの,しい],[たの,しむ]]	9
310600	羽	羽	6	[ウ]	[[は],[はね]]	9
6573600	万	一	3	[マン,バン]	[]	9
5586300	売	士	7	[バイ]	[[う,る],[う,れる]]	9
5052100	店	广	8	[テン]	[[みせ]]	9
4212700	走	走	7	[ソウ]	[[はし,る]]	9
3539700	食	食	9	[ショク,ジキ]	[[く,う],[く,らう],[た,べる]]	9
2765700	思	心	9	[シ]	[[おも,う]]	9
2172500	行	行	6	[コウ,ギョウ,アン]	[[い,く],[ゆ,く],[おこな,う]]	9
1754900	形	彡	7	[ケイ,ギョウ]	[[かた],[かたち]]	9
964700	活	氵	9	[カツ]	[]	9
369800	雲	雨	12	[ウン]	[[くも]]	9
6677500	明	日	8	[メイ,ミョウ]	[[あ,かり],[あか,るい],[あか,るむ],[あか,らむ],[あき,らか],[あ,ける],[あ,く],[あ,くる],[あ,かす]]	9
5597500	買	貝	12	[バイ]	[[か,う]]	9
5055400	点	灬	9	[テン]	[]	9
4396400	多	夕	6	[タ]	[[おお,い]]	9
3574900	心	心	4	[シン]	[[こころ]]	9
2782200	紙	糸	10	[シ]	[[かみ]]	9
2250300	高	高	10	[コウ]	[[たか,い],[たか],[たか,まる],[たか,める]]	9
1769700	計	訁	9	[ケイ]	[[はか,る],[はか,らう]]	9
1083500	間	門	12	[カン,ケン]	[[あいだ],[ま]]	9
462400	園	囗	13	[エン]	[[その]]	9
6693400	鳴	鳥	14	[メイ]	[[な,く],[な,る],[な,らす]]	9
5647900	麦	麦	7	[バク]	[[むぎ]]	9
5093700	電	雨	13	[デン]	[]	9
4424200	太	大	4	[タイ,タ]	[[ふと,い],[ふと,る]]	9
3650300	新	斤	13	[シン]	[[あたら,しい],[あら,た],[にい]]	9
2844800	寺	寸	6	[ジ]	[[てら]]	9
2264900	黄	黄	11	[コウ]	[[き],[こ]]	9
1982700	元	儿	4	[ゲン,ガン]	[[もと]]	9
1151600	丸	丶	3	[ガン]	[[まる],[まる,い],[まる,める]]	9
471000	遠	辶	13	[エン,オン]	[[とお,い]]	9
6720100	毛	毛	4	[モウ]	[[け]]	9
5726200	半	十	5	[ハン]	[[なか,ば]]	9
5143800	刀	刀	2	[トウ]	[[かたな]]	9
4428700	体	亻	7	[タイ,テイ]	[[からだ]]	9
3668300	親	見	16	[シン]	[[おや],[した,しい],[した,しむ]]	9
2850500	自	自	6	[ジ,シ]	[[みずか,ら]]	9
2341000	合	口	6	[ゴウ,ガッ,カッ]	[[あ,う],[あ,わす],[あ,わせる]]	9
1990500	言	言	7	[ゲン,ゴン]	[[い,う],[こと]]	9
1155100	岩	山	8	[ガン]	[[いわ]]	9
641500	何	亻	7	[カ]	[[なに],[なん]]	9
6766200	門	門	8	[モン]	[[かど]]	9
5780000	番	田	12	[バン]	[]	9
5146200	冬	冫	5	[トウ]	[[ふゆ]]	9
4508400	台	口	5	[ダイ,タイ]	[]	9
3720000	図	囗	7	[ズ,ト]	[[はか,る]]	9
2876900	時	日	10	[ジ]	[[とき]]	9
2369900	谷	谷	7	[コク]	[[たに]]	9
1998000	原	厂	10	[ゲン]	[[はら]]	9
1169700	顔	頁	18	[ガン]	[[かお]]	9
669700	科	禾	9	[カ]	[]	9
6776700	夜	夕	8	[ヤ]	[[よ],[よる]]	9
6017800	父	父	4	[フ]	[[ちち]]	9
5149200	当	⺍	6	[トウ]	[[あ,たる],[あ,てる]]	9
4656900	地	土	6	[チ,ジ]	[]	9
3782200	数	攵	13	[スウ,ス]	[[かず],[かぞ,える]]	9
2926100	室	宀	9	[シツ]	[[むろ]]	9
2372600	国	囗	8	[コク]	[[くに]]	9
2022000	戸	戸	4	[コ]	[[と]]	9
1199300	汽	氵	7	[キ]	[]	9
672800	夏	夂	10	[カ,ゲ]	[[なつ]]	9
6783100	野	里	11	[ヤ]	[[の]]	9
6088400	風	風	9	[フウ,フ]	[[かぜ],[かざ]]	9
5164200	東	木	8	[トウ]	[[ひがし]]	9
4667800	池	氵	6	[チ]	[[いけ]]	9
3852100	西	西	6	[セイ,サイ]	[[にし]]	9
2966000	社	礻	7	[シャ]	[[やしろ]]	9
2380300	黒	黒	11	[コク]	[[くろ],[くろ,い]]	9
2024400	古	口	5	[コ]	[[ふる,い],[ふる,す]]	9
1223100	記	訁	10	[キ]	[[しる,す]]	9
675300	家	宀	10	[カ,ケ]	[[いえ],[や]]	9
6843100	友	又	4	[ユウ]	[[とも]]	9
6175200	分	刀	4	[ブン,フン,ブ]	[[わ,ける],[わ,かれる],[わ,かる],[わ,かつ]]	9
5207600	答	竹	12	[トウ]	[[こた,える],[こた,え]]	9
4669200	知	矢	8	[チ]	[[し,る]]	9
3854400	声	士	7	[セイ,ショウ]	[[こえ],[こわ]]	9
3018400	弱	弓	10	[ジャク]	[[よわ,い],[よわ,る],[よわ,まる],[よわ,める]]	9
2417400	今	人	4	[コン,キン]	[[いま]]	9
2089200	午	十	4	[ゴ]	[]	9
1215100	帰	巾	10	[キ]	[[かえ,る],[かえ,す]]	9
713800	歌	欠	14	[カ]	[[うた],[うた,う]]	9
6927500	用	用	5	[ヨウ]	[[もち,いる]]	9
6190200	聞	耳	14	[ブン,モン]	[[き,く],[き,こえる]]	9
5231700	頭	頁	16	[トウ,ズ,ト]	[[あたま],[かしら]]	9
4711300	茶	艹	9	[チャ,サ]	[]	9
3876200	星	日	9	[セイ,ショウ]	[[ほし]]	9
3057200	首	首	9	[シュ]	[[くび]]	9
2487100	才	手	3	[サイ]	[]	9
2095500	後	彳	9	[ゴ,コウ]	[[のち],[うし,ろ],[あと],[おく,れる]]	9
1366800	弓	弓	3	[キュウ]	[[ゆみ]]	9
736300	画	田	8	[ガ,カク]	[]	9
6983200	曜	日	18	[ヨウ]	[]	9
6227400	米	米	6	[ベイ,マイ]	[[こめ]]	9
5254500	同	口	6	[ドウ]	[[おな,じ]]	9
4743400	昼	日	9	[チュウ]	[[ひる]]	9
3900400	晴	日	12	[セイ]	[[は,れる],[は,らす]]	9
3110100	秋	禾	9	[シュウ]	[[あき]]	9
2514600	細	糸	11	[サイ]	[[ほそ,い],[ほそ,る],[こま,か],[こま,かい]]	9
2110200	語	訁	14	[ゴ]	[[かた,る],[かた,らう]]	9
1417100	牛	牛	4	[ギュウ]	[[うし]]	9
760200	回	囗	6	[カイ,エ]	[[まわ,る],[まわ,す]]	9
7020500	来	木	7	[ライ]	[[く,る],[きた,る],[きた,す]]	9
6296200	歩	止	8	[ホ,ブ]	[[ある,く],[あゆ,む]]	9
5273900	道	辶	12	[ドウ,トウ]	[[みち]]	9
4783800	長	長	8	[チョウ]	[[なが,い]]	9
3984200	切	刀	4	[セツ,サイ]	[[き,る],[き,れる]]	9
3129900	週	辶	11	[シュウ]	[]	9
2561800	作	亻	7	[サク,サ]	[[つく,る]]	9
2125500	工	工	3	[コウ,ク]	[]	9
1450900	魚	魚	11	[ギョ]	[[うお],[さかな]]	9
756800	会	人	6	[カイ,エ]	[[あ,う]]	9
7076200	里	里	7	[リ]	[[さと]]	9
6317900	母	毋	5	[ボ]	[[はは]]	9
5324000	読	訁	14	[ドク,トク,トウ]	[[よ,む]]	9
4804200	鳥	鳥	11	[チョウ]	[[とり]]	9
4001600	雪	雨	11	[セツ]	[[ゆき]]	9
3229900	春	日	9	[シュン]	[[はる]]	9
2665600	算	竹	14	[サン]	[]	9
2127700	公	八	4	[コウ]	[[おおやけ]]	9
1488200	京	亠	8	[キョウ,ケイ]	[]	9
784700	海	氵	9	[カイ]	[[うみ]]	9
7083200	理	王	11	[リ]	[]	9
6332600	方	方	4	[ホウ]	[[かた]]	9
5373100	内	入	4	[ナイ,ダイ]	[[うち]]	9
4807600	朝	月	12	[チョウ]	[[あさ]]	9
4075000	船	舟	11	[セン]	[[ふね],[ふな]]	9
3288700	書	曰	10	[ショ]	[[か,く]]	9
2704800	止	止	4	[シ]	[[と,まる],[と,める]]	9
2143400	広	广	5	[コウ]	[[ひろ,い],[ひろ,まる],[ひろ,める],[ひろ,がる],[ひろ,げる]]	9
1515000	強	弓	11	[キョウ,ゴウ]	[[つよ,い],[つよ,まる],[つよ,める],[し,いる]]	9
803500	絵	糸	12	[カイ,エ]	[]	9
7407700	話	訁	13	[ワ]	[[はな,す],[はなし]]	9
6467400	北	匕	5	[ホク]	[[きた]]	9
5406400	南	十	9	[ナン,ナ]	[[みなみ]]	9
4845900	直	目	8	[チョク,ジキ]	[[ただ,ちに],[なお,す],[なお,る]]	9
4103600	線	糸	15	[セン]	[]	9
3346200	少	小	4	[ショウ]	[[すく,ない],[すこ,し]]	9
2721600	市	巾	5	[シ]	[[いち]]	9
2152000	交	亠	6	[コウ]	[[まじ,わる],[まじ,える],[ま,じる],[ま,ざる],[ま,ぜる],[か,う],[か,わす]]	9
1522000	教	攵	11	[キョウ]	[[おし,える],[おそ,わる]]	9
841200	外	夕	5	[ガイ,ゲ]	[[そと],[ほか],[はず,す],[はず,れる]]	9
6825700	由	田	5	[ユ,ユウ,ユイ]	[[よし]]	8
5928600	氷	水	5	[ヒョウ]	[[こおり],[ひ]]	8
5201100	湯	氵	12	[トウ]	[[ゆ]]	8
4593900	炭	火	9	[タン]	[[すみ]]	8
3620800	真	目	10	[シン]	[[ま]]	8
3107600	拾	扌	9	[シュウ]	[[ひろ,う]]	8
2707700	仕	亻	5	[シ,ジ]	[[つか,える]]	8
1648300	銀	金	14	[ギン]	[]	8
805700	開	門	12	[カイ]	[[ひら,く],[ひら,ける],[あ,く],[あ,ける]]	8
41600	悪	心	11	[アク,オ]	[[わる,い]]	8
6827000	油	氵	8	[ユ]	[[あぶら]]	8
5932900	表	衣	8	[ヒョウ]	[[おもて],[あらわ,す],[あらわ,れる]]	8
5205500	登	癶	12	[トウ,ト]	[[のぼ,る]]	8
4609300	短	矢	12	[タン]	[[みじか,い]]	8
3633000	深	氵	11	[シン]	[[ふか,い],[ふか,まる],[ふか,める]]	8
3122200	終	糸	11	[シュウ]	[[お,わる],[お,える]]	8
2730300	死	歹	6	[シ]	[[し,ぬ]]	8
1652300	区	匸	4	[ク]	[]	8
811200	階	阝	12	[カイ]	[]	8
97800	安	宀	6	[アン]	[[やす,い]]	8
6845600	有	月	6	[ユウ,ウ]	[[あ,る]]	8
5956700	秒	禾	9	[ビョウ]	[]	8
5209000	等	竹	12	[トウ]	[[ひと,しい]]	8
4654000	談	訁	15	[ダン]	[]	8
3638300	進	辶	11	[シン]	[[すす,む],[すす,める]]	8
3127100	習	羽	11	[シュウ]	[[なら,う]]	8
2750000	使	亻	8	[シ]	[[つか,う]]	8
1657600	苦	艹	8	[ク]	[[くる,しい],[くる,しむ],[くる,しめる],[にが,い],[にが,る]]	8
1071200	寒	宀	12	[カン]	[[さむ,い]]	8
108500	暗	日	13	[アン]	[[くら,い]]	8
6874400	遊	辶	12	[ユウ,ユ]	[[あそ,ぶ]]	8
5957400	病	疒	10	[ビョウ,ヘイ]	[[や,む],[やまい]]	8
5267200	動	力	11	[ドウ]	[[うご,く],[うご,かす]]	8
4715800	着	羊	12	[チャク,ジャク]	[[き,る],[き,せる],[つ,く],[つ,ける]]	8
3821500	世	一	5	[セイ,セ]	[[よ]]	8
3137700	集	隹	12	[シュウ]	[[あつ,まる],[あつ,める],[つど,う]]	8
2756200	始	女	8	[シ]	[[はじ,める],[はじ,まる]]	8
1673700	具	八	8	[グ]	[]	8
1095900	感	心	13	[カン]	[]	8
127200	医	匸	7	[イ]	[]	8
6906300	予	亅	4	[ヨ]	[]	8
5973600	品	口	9	[ヒン]	[[しな]]	8
5271900	童	立	12	[ドウ]	[[わらべ]]	8
4740400	注	氵	8	[チュウ]	[[そそ,ぐ]]	8
3929800	整	攵	16	[セイ]	[[ととの,える],[ととの,う]]	8
3170900	住	亻	7	[ジュウ]	[[す,む],[す,まう]]	8
2768800	指	扌	9	[シ]	[[ゆび],[さ,す]]	8
1727500	君	口	7	[クン]	[[きみ]]	8
1100400	漢	氵	13	[カン]	[]	8
132000	委	女	8	[イ]	[[ゆだ,ねる]]	8
6931200	羊	羊	6	[ヨウ]	[[ひつじ]]	8
6038900	負	貝	9	[フ]	[[ま,ける],[ま,かす],[お,う]]	8
5503400	農	辰	13	[ノウ]	[]	8
4745000	柱	木	9	[チュウ]	[[はしら]]	8
3960600	昔	日	8	[セキ]	[[むかし]]	8
3174600	重	里	9	[ジュウ,チョウ]	[[え],[おも,い],[かさ,ねる],[かさ,なる]]	8
2807300	歯	歯	12	[シ]	[[は]]	8
1761200	係	亻	9	[ケイ]	[[かか,る],[かかり]]	8
1127500	館	食	16	[カン]	[[やかた]]	8
162700	意	心	13	[イ]	[]	8
6939400	洋	氵	9	[ヨウ]	[]	8
6077700	部	阝	11	[ブ]	[]	8
5525900	波	氵	8	[ハ]	[[なみ]]	8
4774700	丁	一	2	[チョウ,テイ]	[]	8
4130700	全	入	6	[ゼン]	[[まった,く],[すべ,て]]	8
3198000	宿	宀	11	[シュク]	[[やど],[やど,る],[やど,す]]	8
2816800	詩	訁	13	[シ]	[]	8
1794700	軽	車	12	[ケイ]	[[かる,い],[かろ,やか]]	8
1157500	岸	山	8	[ガン]	[[きし]]	8
195700	育	肉	8	[イク]	[[そだ,つ],[そだ,てる],[はぐく,む]]	8
6955900	葉	艹	12	[ヨウ]	[[は]]	8
6103700	服	月	8	[フク]	[]	8
5569500	配	酉	10	[ハイ]	[[くば,る]]	8
4795100	帳	巾	11	[チョウ]	[]	8
4217500	相	目	9	[ソウ,ショウ]	[[あい]]	8
3281600	所	戸	8	[ショ]	[[ところ]]	8
2846100	次	欠	6	[ジ,シ]	[[つ,ぐ],[つぎ]]	8
1858600	血	血	6	[ケツ]	[[ち]]	8
1224900	起	走	10	[キ]	[[お,きる],[お,こる],[お,こす]]	8
284300	員	口	10	[イン]	[]	8
6958500	陽	阝	12	[ヨウ]	[]	8
6113400	福	礻	13	[フク]	[]	8
5589500	倍	亻	10	[バイ]	[]	8
4833200	調	訁	15	[チョウ]	[[しら,べる],[ととの,う],[ととの,える]]	8
4229500	送	辶	9	[ソウ]	[[おく,る]]	8
3296400	暑	日	12	[ショ]	[[あつ,い]]	8
2865400	事	亅	8	[ジ,ズ]	[[こと]]	8
1864300	決	氵	7	[ケツ]	[[き,める],[き,まる]]	8
1251400	期	月	12	[キ,ゴ]	[]	8
286800	院	阝	10	[イン]	[]	8
6970200	様	木	14	[ヨウ]	[[さま]]	8
6144500	物	牛	8	[ブツ,モツ]	[[もの]]	8
5661000	箱	竹	15	[]	[[はこ]]	8
4877800	追	辶	9	[ツイ]	[[お,う]]	8
4263600	想	心	13	[ソウ,ソ]	[]	8
3317200	助	力	7	[ジョ]	[[たす,ける],[たす,かる],[すけ]]	8
2874500	持	扌	9	[ジ]	[[も,つ]]	8
1910000	研	石	9	[ケン]	[[と,ぐ]]	8
1350000	客	宀	9	[キャク,カク]	[]	8
297300	飲	食	12	[イン]	[[の,む]]	8
7035000	落	艹	12	[ラク]	[[お,ちる],[お,とす]]	8
6192900	平	干	5	[ヘイ,ビョウ]	[[たい,ら],[ひら]]	8
5671000	畑	田	9	[]	[[はた],[はたけ]]	8
4943200	定	宀	8	[テイ,ジョウ]	[[さだ,める],[さだ,まる],[さだ,か]]	8
4342100	息	心	10	[ソク]	[[いき]]	8
3370800	昭	日	9	[ショウ]	[]	8
2902200	式	弋	6	[シキ]	[]	8
1908900	県	目	9	[ケン]	[]	8
1384700	究	穴	7	[キュウ]	[[きわ,める]]	8
366800	運	辶	12	[ウン]	[[はこ,ぶ]]	8
7120200	流	氵	10	[リュウ,ル]	[[なが,れる],[なが,す]]	8
6258500	返	辶	7	[ヘン]	[[かえ,す],[かえ,る]]	8
5684700	発	癶	9	[ハツ,ホツ]	[]	8
4959700	庭	广	10	[テイ]	[[にわ]]	8
4344700	速	辶	10	[ソク]	[[はや,い],[はや,める],[はや,まる],[すみ,やか]]	8
3379400	消	氵	10	[ショウ]	[[き,える],[け,す]]	8
2945100	実	宀	8	[ジツ]	[[み],[みの,る]]	8
2058500	庫	广	10	[コ,ク]	[]	8
1389600	急	心	9	[キュウ]	[[いそ,ぐ]]	8
384100	泳	氵	8	[エイ]	[[およ,ぐ]]	8
7144500	旅	方	10	[リョ]	[[たび]]	8
6289600	勉	力	10	[ベン]	[]	8
5720100	反	又	4	[ハン,ホン]	[[そ,る],[そ,らす]]	8
5001900	笛	竹	11	[テキ,]	[[ふえ]]	8
4356800	族	方	11	[ゾク]	[]	8
3391000	商	口	11	[ショウ]	[[あきな,う]]	8
2964600	写	冖	5	[シャ]	[[うつ,す],[うつ,る]]	8
2064300	湖	氵	12	[コ]	[[みずうみ]]	8
1394500	級	糸	9	[キュウ]	[]	8
419400	駅	馬	14	[エキ]	[]	8
7152100	両	一	6	[リョウ]	[]	8
6354700	放	攵	8	[ホウ]	[[はな,す],[はな,つ],[はな,れる],[ほう,る]]	8
5740700	坂	土	7	[ハン]	[[さか]]	8
5021700	鉄	金	13	[テツ]	[]	8
4393400	他	亻	5	[タ]	[[ほか]]	8
3399700	章	立	11	[ショウ]	[]	8
2970800	者	耂	8	[シャ]	[[もの]]	8
2159800	向	口	6	[コウ]	[[む,く],[む,ける],[む,かう],[む,こう]]	8
1396600	宮	宀	10	[キュウ,グウ]	[[みや]]	8
507900	央	大	5	[オウ]	[]	8
7195400	緑	糸	14	[リョク,ロク]	[[みどり]]	8
6599900	味	口	8	[ミ]	[[あじ],[あじ,わう]]	8
5743200	板	木	8	[ハン,バン]	[[いた]]	8
5064100	転	車	11	[テン]	[[ころ,がる],[ころ,げる],[ころ,がす],[ころ,ぶ]]	8
4407200	打	扌	5	[ダ]	[[う,つ]]	8
3404400	勝	力	12	[ショウ]	[[か,つ],[まさ,る]]	8
3042300	主	丶	5	[シュ,ス]	[[ぬし],[おも]]	8
2193000	幸	干	8	[コウ]	[[さいわ,い],[さち],[しあわ,せ]]	8
1403200	球	王	11	[キュウ]	[[たま]]	8
530700	横	木	15	[オウ]	[[よこ]]	8
7239800	礼	礻	5	[レイ,ライ]	[]	8
6674800	命	口	8	[メイ,ミョウ]	[[いのち]]	8
5794600	皮	皮	5	[ヒ]	[[かわ]]	8
5115900	都	阝	11	[ト,ツ]	[[みやこ]]	8
4432500	対	寸	7	[タイ,ツイ]	[]	8
3496200	乗	丿	9	[ジョウ]	[[の,る],[の,せる]]	8
3048600	守	宀	6	[シュ,ス]	[[まも,る],[も,り]]	8
2276300	港	氵	12	[コウ]	[[みなと]]	8
1421000	去	厶	5	[キョ,コ]	[[さ,る]]	8
553800	屋	尸	9	[オク]	[[や]]	8
7285200	列	刂	6	[レツ]	[]	8
6706200	面	面	9	[メン]	[[おも],[おもて],[つら]]	8
5832600	悲	心	12	[ヒ]	[[かな,しい],[かな,しむ]]	8
5138700	度	广	9	[ド,ト]	[[たび]]	8
4439400	待	彳	9	[タイ]	[[ま,つ]]	8
3546100	植	木	12	[ショク]	[[う,える],[う,わる]]	8
3053500	取	又	8	[シュ]	[[と,る]]	8
2339700	号	口	5	[ゴウ]	[]	8
1542900	橋	木	16	[キョウ]	[[はし]]	8
602800	温	氵	12	[オン]	[[あたた,か],[あたた,かい],[あたた,まる],[あたた,める]]	8
7307400	練	糸	14	[レン]	[[ね,る]]	8
6771700	問	口	11	[モン]	[[と,う],[と,い],[とん]]	8
5867600	美	羊	9	[ビ]	[[うつく,しい]]	8
5156500	投	扌	7	[トウ]	[[な,げる]]	8
4504500	代	亻	5	[ダイ,タイ]	[[か,わる],[か,える],[よ],[しろ]]	8
3582900	申	田	5	[シン]	[[もう,す]]	8
3063900	酒	酉	10	[シュ]	[[さけ],[さか]]	8
2427900	根	木	10	[コン]	[[ね]]	8
1564200	業	木	13	[ギョウ,ゴウ]	[[わざ]]	8
619800	化	匕	4	[カ,ケ]	[[ば,ける],[ば,かす]]	8
7325000	路	足	13	[ロ]	[[じ]]	8
6798300	役	彳	7	[ヤク,エキ]	[]	8
5882200	鼻	鼻	14	[ビ]	[[はな]]	8
5160200	豆	豆	7	[トウ,ズ]	[[まめ]]	8
4511400	第	竹	11	[ダイ]	[]	8
3589000	身	身	7	[シン]	[[み]]	8
3079100	受	又	8	[ジュ]	[[う,ける],[う,かる]]	8
2513000	祭	示	11	[サイ]	[[まつ,る],[まつ,り]]	8
1572400	曲	曰	6	[キョク]	[[ま,がる],[ま,げる]]	8
682300	荷	艹	10	[カ]	[[に]]	8
7398500	和	口	8	[ワ,オ]	[[やわ,らぐ],[やわ,らげる],[なご,む],[なご,やか]]	8
6805000	薬	艹	16	[ヤク]	[[くすり]]	8
5907000	筆	竹	12	[ヒツ]	[[ふで]]	8
5179700	島	山	10	[トウ]	[[しま]]	8
4513900	題	頁	18	[ダイ]	[]	8
3606600	神	礻	9	[シン,ジン]	[[かみ],[かん],[こう]]	8
3098100	州	川	6	[シュウ]	[[す]]	8
2617000	皿	皿	5	[]	[[さら]]	8
1575400	局	尸	7	[キョク]	[]	8
794700	界	田	9	[カイ]	[]	8
6629300	民	氏	5	[ミン]	[[たみ]]	7
5938300	票	示	11	[ヒョウ]	[]	7
5050100	典	八	8	[テン]	[]	7
4145300	然	灬	12	[ゼン,ネン]	[]	7
3393400	唱	口	11	[ショウ]	[[とな,える]]	7
2656400	産	生	11	[サン]	[[う,む],[う,まれる],[うぶ]]	7
1923800	健	亻	11	[ケン]	[[すこ,やか]]	7
